name;price;master_id;client_id
Светло-голубой;21000;23;7799
Алина;17000;2566;6596
Юлия;15000;2715;457
Наина;9500;1940;6612
Античный Белый;12750;2660;2128
Татьяна;20000;359;5768
Алла;21250;2503;7923
Виктория;16000;2981;843
Вероника;21250;2684;1547
Черный;11250;322;2128
Елизавета;18000;2312;5599
Октябрь;24000;1824;3960
Наталья;15000;2991;1497
Светло-желтый;3750;94;905
Июнь;9500;2094;3150
Синий;8750;1932;4465
Июль;7500;2753;5357
Раиса;14250;326;1701
Прасковья;21250;1343;1484
Ноябрь;11250;1410;82
Розовый;9000;1508;7150
Октябрь;9000;2510;6890
Слоновая кость;13750;975;4342
Красный;7500;2915;2041
Темный хаки;1500;840;7873
Оранжевый;2000;79;5823
Июль;13500;2643;272
Март;15000;1724;6790
Март;24000;1264;5072
Март;13500;2511;4241
Клавдия;24000;1547;545
Анжелика;11250;1795;6992
Марина;17000;817;1900
Розовый;13500;661;7149
Ноябрь;18750;358;4342
Октябрь;3750;497;2835
Сентябрь;16000;1711;7479
Феврония;20000;1188;5156
Раиса;1250;1870;1734
Светло-голубой;8000;1434;6990
Бледно-зеленый;28500;1611;3379
Январь;16000;777;1742
Темно-голубой;2000;1809;4413
Июль;5500;949;1425
Май;1000;1251;3891
Апрель;18000;1615;6618
Бледно-Бирюзовый;6500;1992;7036
Январь;27000;99;1677
Аквамарин;3000;902;6972
Васильковый;2000;2757;7776
Лора;5000;1458;2779
Бледно-зеленый;2500;2009;7245
Кира;22500;1946;969
Лазурный;4500;563;3531
Январь;9000;2309;7277
Апрель;10000;365;3847
Агафья;8000;1322;1642
Васильковый;9000;1848;2148
Темно-розовый;17000;2348;5410
Черный;18000;366;5829
Маргарита;16250;841;499
Светло-голубой;10500;1170;6921
Раиса;2000;1391;6597
Феврония;3500;2766;5147
Индиго;3000;1732;2531
Клавдия;11250;1190;7412
Март;6000;2683;1783
Тусклый серый;22500;2435;1047
Светло-зеленый;16000;631;2470
Белый;10000;2529;386
Нонна;15000;331;4784
Ульяна;8750;1334;4793
Март;8500;653;5719
Малиновый;7500;2639;6143
Темно-бирюзовый;3750;2248;194
Пелагея;4500;1492;5528
Серебряный;3000;221;4330
Слоновая кость;8250;2611;3080
Бирюзовый;3000;2514;3401
Сине-фиолетовый;19000;1157;2809
Ольга;16500;2131;3828
Олимпиада;9500;590;573
Июль;16250;570;1623
Валентина;12750;1659;7549
Жанна;17500;862;2822
Евфросиния;6000;972;1844
Июнь;2500;505;5456
Июнь;11250;2491;4091
Октябрина;13500;2673;5377
Тамара;13500;2929;4502
Алла;21250;742;761
Наина;6000;783;4307
Июнь;1000;859;7296
Юлия;1500;1219;4301
Тусклый серый;4000;85;3439
Май;20000;1095;1811
Сине-фиолетовый;4500;2807;2993
Античный Белый;30000;853;2609
Елена;7500;237;2677
Август;3750;1761;193
Аквамарин;21250;291;3937
Лукия;6500;1009;2259
Прасковья;13500;1333;2369
Лора;13500;2879;5008
Галина;25000;806;1109
Бирюзовый;1000;452;1660
Темный хаки;500;2649;3569
Август;15000;2659;4714
Апрель;11000;2251;7750
Октябрь;3750;1835;5695
Темно-бирюзовый;10500;969;3462
Цвет морской волны;7500;2014;1797
Май;1250;2912;5316
Май;20000;1382;7942
Черный;15000;128;2229
Декабрь;15000;987;5351
Июль;18750;395;808
Декабрь;15000;514;1540
Бежевый;6750;726;5988
Золотой;11250;964;2302
Июль;8000;56;3947
Хаки;3000;1961;5812
Январь;2500;2574;7585
Темно-оранжевый;2000;1666;5282
Темно-зеленый;2500;1885;1872
Март;25000;2488;751
Фиолетовый;2250;2629;1442
Таисия;18000;1199;5446
Нина;2500;1140;2648
Ноябрь;10500;1926;2785
Лидия;12000;2870;4575
Иванна;12000;1575;6027
Мария;10500;1542;6465
Ярко-розовый;28500;2870;5978
Темно-синий;9750;1848;1956
Ольга;7000;2430;4685
Октябрь;3000;2432;2456
Март;6000;2115;7917
Сентябрь;6000;1086;4065
Июнь;4000;1396;6492
Зинаида;5250;2442;5081
Ия;13500;2775;2465
Декабрь;5000;2299;6523
Ульяна;2500;866;1393
Май;12500;2598;7008
Июль;5250;893;639
Васильковый;4500;2362;1805
Сентябрь;16000;2575;3619
Оранжевый;5000;263;4247
Январь;25500;575;5442
Ноябрь;25000;247;4399
Алина;6000;938;3395
Синий;21250;2715;3354
Январь;2000;2600;652
Декабрь;12000;2243;3018
Малиновый;3000;2260;6612
Январь;27000;2557;7001
Евдокия;6000;45;7595
Август;27000;2178;3958
Декабрь;4500;427;3328
Черный;3000;1685;4521
Розовый;18000;2785;5606
Людмила;6500;2660;6948
Жанна;9000;565;4486
Наина;8500;1460;3686
Татьяна;12000;2349;4415
Июль;750;1857;3671
Розовато-лавандовый;15000;2781;1251
Оксана;11000;1663;6969
Октябрь;22500;2176;6370
Сентябрь;7500;2491;2905
Лукия;18000;2212;1493
Ия;14250;111;3208
Темный хаки;18000;2937;2924
Любовь;17500;2133;9
Январь;9750;2767;2242
Темно-розовый;1000;1705;3220
Темно-зеленый;4500;2445;5711
Январь;28500;1769;6815
Евфросиния;27000;583;5835
Элеонора;12500;1131;1602
Февраль;19500;639;2980
Зеленый;2500;896;5759
Елизавета;16000;867;279
Январь;22500;760;5721
Январь;8000;1773;3810
Светлана;2000;1960;3350
Сентябрь;1000;210;7519
Январь;8500;2610;5422
Бледно-Бирюзовый;6250;1559;1125
Татьяна;19000;1244;4944
Тусклый серый;6000;293;4954
Темно-красный;5000;2662;1923
Май;9000;1703;1747
Темно-зеленый;5250;986;4755
Пелагея;10000;2275;6857
Лидия;3500;304;1867
Агата;2000;905;7018
Розовый;11250;1117;6680
Регина;10000;1082;5630
Бирюзовый;15000;2420;3344
Октябрь;3000;2828;1673
Фаина;4500;1332;6519
Евдокия;19500;360;789
Светло-синий;22500;821;6613
Ярко-розовый;6000;2675;2867
Октябрь;11000;2611;6243
Полина;3000;2913;2666
Темно-розовый;9750;1344;7444
Светло-серый;17000;233;1976
Октябрь;18000;2469;680
Август;25500;2884;421
Людмила;8250;1364;640
Темно-розовый;14000;172;7981
Евфросиния;15000;318;1479
Ираида;7000;1961;7499
Темно-голубой;22500;2814;4020
Феврония;17500;2907;3975
Светло-серый;5000;546;3193
Акулина;21000;30;5150
Июнь;12500;2179;5694
Нонна;3000;1366;5823
Февраль;4000;933;835
Эмилия;10000;1824;2197
Июнь;16500;2984;5674
Сливовый;6500;2301;4050
Евгения;19500;164;2772
Февраль;27000;950;1189
Темно-оранжевый;6750;26;6713
Ноябрь;22500;671;6928
Фуксия;4000;2841;3969
Бежевый;19500;2866;3295
Ия;9000;709;2042
Темно-голубой;19500;1853;68
Июнь;15000;2767;983
Декабрь;6000;1097;6572
Октябрь;7000;1136;259
Елена;22500;2664;4383
Декабрь;9750;2590;5501
Юлия;2000;2893;2839
Марина;750;2393;5032
Темно-голубой;11000;1751;4713
Милица;10000;1756;7781
Анна;13500;996;3566
Темный хаки;6250;1177;2940
Александра;1000;1711;860
Пелагея;8250;2178;6079
Хаки;3750;1469;6993
Синклитикия;4000;187;1718
Июнь;12000;1397;3850
Фиолетовый;28500;260;2227
Варвара;2250;1437;2728
Алевтина;25500;913;5231
Декабрь;18750;1536;7421
Октябрь;11000;2826;3758
Фиолетовый;3500;1894;4876
Июль;15000;1756;130
Любовь;9500;2065;7640
Октябрь;4500;1141;4906
Индиго;2000;1558;5270
Темно-зеленый;9000;455;6185
Бежевый;6250;1245;6419
Темно-бирюзовый;18000;1629;6771
Галина;10500;1563;1755
Кира;10000;2750;711
Виктория;23750;881;5124
Декабрь;6000;2643;3316
Акулина;10500;2882;6838
Июнь;5000;1022;3873
Наина;5500;1067;2309
Темно-оранжевый;10500;810;4635
Светлана;15000;533;2194
Август;5000;2667;3772
Маргарита;1000;446;2260
Евфросиния;4500;2574;3370
Сентябрь;2000;2442;5240
Темно-бирюзовый;6000;954;6750
Август;6500;1137;5138
Черный;11250;1895;5448
Тамара;9000;945;7158
Январь;9000;1051;7796
Темно-синий;6500;1475;1276
Сине-фиолетовый;6000;1483;5602
Глафира;9000;2468;917
Фуксия;22500;1882;3726
Желто-зеленый;7500;847;7686
Май;19500;1566;5251
Июль;11000;1392;2358
Декабрь;11000;2316;3885
Черный;13000;2580;3594
Март;2500;1040;6679
Олимпиада;15000;301;1553
Анна;2500;222;234
Май;2250;668;1736
Милица;3000;982;2872
Июль;12500;2888;6809
Цвет морской волны;10000;1224;7067
Апрель;21250;998;657
Слоновая кость;15000;1011;236
Ярко-розовый;19000;2372;999
Коралловый;13500;2712;4091
Апрель;27000;1526;5571
Анжелика;2250;2751;982
Серебряный;3750;2172;4606
Июнь;4000;1368;7413
Хаки;2000;2369;5867
Зинаида;12000;1058;83
Таисия;8000;2412;7847
Марфа;1000;2723;2804
Нинель;12500;2667;6016
Тусклый серый;1500;1569;4031
Сентябрь;16250;1333;1617
Алина;1250;1489;5489
Раиса;13500;1098;2499
Евпраксия;6250;1653;3931
Ольга;10000;63;4156
Зоя;1500;180;6007
Июнь;3750;1545;166
Ия;5500;1740;1971
Сентябрь;9750;1511;1457
Надежда;1500;1992;3580
Зинаида;18000;873;6625
Желто-зеленый;5250;1782;3063
Октябрь;3000;2476;6664
Декабрь;17500;2677;2890
Сливовый;7000;1604;7417
Март;10500;2287;3981
Январь;8000;1742;7475
Хаки;6000;1325;6940
Бледно-Бирюзовый;2000;636;7489
Февраль;13750;1063;7964
Август;1000;17;4441
Февраль;8750;1004;6553
Апрель;2250;1685;4118
Оранжевый;5500;1674;7166
Август;7500;2960;3730
Желтый;6000;516;55
Январь;10000;1919;6907
Август;4500;1580;1961
Октябрь;16250;2764;2700
Серебряный;10000;881;2035
Темно-серый;10500;1072;46
Алла;4500;1038;2294
Август;21250;392;1806
Август;10000;375;5832
Январь;28500;1761;2943
Ольга;2000;1245;1205
Февраль;5000;1980;3765
Евфросиния;5000;352;3035
Фуксия;10000;803;2735
Глафира;16000;1672;3021
Сливовый;25500;2753;7170
Бежевый;8000;384;321
Виктория;1000;2324;7428
Август;5500;1999;4092
Желто-зеленый;6000;878;2293
Январь;17000;1890;5792
Агафья;14000;1156;2772
Декабрь;25000;2063;6760
Бледно-зеленый;3000;1489;6093
Валерия;13500;1136;489
Темно-синий;750;2629;3017
Июнь;18000;261;6531
Пелагея;4000;1944;6561
Бежевый;1500;2059;212
Античный Белый;4500;2627;1839
Бледно-зеленый;7000;1361;4461
Татьяна;10500;1849;446
Раиса;23750;2891;4402
Июнь;6750;2952;3383
Июль;5000;1897;3047
Элеонора;8500;1208;5212
Июнь;11250;2531;7502
Светло-синий;28500;993;3474
Тамара;3000;1614;4993
Март;2250;1069;2831
Сентябрь;9000;89;7690
Оранжево-красный;750;2305;891
Анжела;9750;365;7030
Феврония;3000;1378;2805
Светло-розовый;7000;1323;1806
Август;3000;1194;6034
Черный;9750;2003;5555
Декабрь;10500;617;4443
Сентябрь;20000;404;3377
Анжелика;21000;588;4818
Фуксия;8000;2124;3513
Октябрь;3750;983;7172
Шоколадный;15000;2052;694
Январь;10000;54;383
Шоколадный;13500;2615;4606
Ирина;17500;1303;7072
Элеонора;3000;2136;904
Пурпурный;10500;1391;6451
Темно-фиолетовый;16250;504;3169
Синий;5000;1277;507
Розовато-лавандовый;11250;1587;1644
Сентябрь;8750;2665;7771
Юлия;1500;828;6318
Елизавета;3000;61;263
Шоколадный;10500;1115;5450
Декабрь;8000;1253;4910
Май;1500;1968;5577
Март;7000;742;7400
Август;15000;524;7049
Синий;6000;1110;5549
Июнь;6250;2080;4663
Ноябрь;7500;485;7034
Темно-зеленый;6000;2444;4646
Евдокия;4500;1445;7558
Варвара;500;574;3288
Август;5250;2585;2324
Бледно-зеленый;500;582;6508
Коралловый;750;1538;3895
Синклитикия;24000;1463;6111
Темно-красный;18750;1043;5737
Евфросиния;10000;830;1240
Анжела;9000;124;7003
Оранжево-красный;8000;2281;4983
Тусклый серый;12750;561;5523
Синий;11250;2887;1715
Зинаида;4500;1132;7378
Октябрь;500;857;4378
Регина;17000;1237;3031
Александра;2500;400;6758
Зеленый;9000;1405;2436
Март;17500;1812;722
Август;13500;2816;726
Евпраксия;24000;1780;1215
Апрель;18750;1639;5687
Ноябрь;13500;526;4184
Алла;2000;1885;5481
Темно-фиолетовый;12000;802;2425
Алина;16500;1395;1000
Бирюзовый;19000;709;3822
Тусклый серый;3000;2217;5052
Апрель;7500;2515;1924
Ноябрь;6250;888;3722
Темно-оранжевый;11250;934;3965
Июль;13000;986;6145
Золотой;6750;2521;136
Декабрь;12750;2247;4262
Черный;6500;515;3621
Сентябрь;6250;381;6800
Акулина;19000;695;6043
Апрель;6000;1671;3392
Античный Белый;18000;2112;7045
Синклитикия;8000;2376;1037
Малиновый;3000;2499;1361
Июнь;9000;523;2062
Май;1250;1175;6752
Лазурный;15000;327;615
Тусклый серый;16000;1351;183
Кира;1250;186;4180
Елизавета;13500;1019;2540
Ирина;2000;472;3032
Василиса;6000;1859;5790
Октябрь;750;1510;5390
Октябрь;4000;828;5152
Темно-красный;1000;1720;5418
Васильковый;7500;126;797
Елена;1250;580;7932
Вероника;2000;2799;3846
Январь;6000;677;7314
Ноябрь;7000;1030;1881
Марина;19500;1176;1363
Сливовый;7500;819;3614
Анастасия;9500;2543;4381
Июнь;13000;1812;4085
Декабрь;10500;2395;1898
Полина;500;391;4048
Белый;7500;2850;5068
Зеленый;7500;2402;4518
Серебряный;12500;294;740
Бледно-зеленый;5000;1041;4010
Май;9000;459;3422
Оксана;6000;1697;2487
Ноябрь;2000;325;5258
